2.000000000000000000e+00,-9.797174393178825657e-16
2.010000000000000231e+00,1.253332335643060902e-01
2.020000000000000018e+00,2.486898871648524356e-01
2.030000000000000249e+00,3.681245526846783633e-01
2.040000000000000036e+00,4.817536741017149904e-01
2.049999999999999822e+00,5.877852522924694734e-01
2.060000000000000053e+00,6.845471059286873938e-01
2.069999999999999840e+00,7.705132427757876989e-01
2.080000000000000071e+00,8.443279255020152974e-01
2.089999999999999858e+00,9.048270524660179115e-01
2.100000000000000089e+00,9.510565162951531981e-01
2.109999999999999876e+00,9.822872507286883881e-01
2.120000000000000107e+00,9.980267284282716700e-01
2.129999999999999893e+00,9.980267284282717810e-01
2.140000000000000124e+00,9.822872507286887211e-01
2.149999999999999911e+00,9.510565162951538642e-01
2.160000000000000142e+00,9.048270524660187997e-01
2.169999999999999929e+00,8.443279255020164076e-01
2.180000000000000160e+00,7.705132427757890312e-01
2.189999999999999947e+00,6.845471059286889481e-01
2.200000000000000178e+00,5.877852522924711387e-01
2.209999999999999964e+00,4.817536741017168778e-01
2.220000000000000195e+00,3.681245526846769756e-01
2.229999999999999982e+00,2.486898871648544895e-01
2.240000000000000213e+00,1.253332335643011219e-01
2.250000000000000000e+00,1.102182119232617911e-15
2.260000000000000231e+00,-1.253332335643059514e-01
2.270000000000000018e+00,-2.486898871648523246e-01
2.280000000000000249e+00,-3.681245526846782523e-01
2.290000000000000036e+00,-4.817536741017149349e-01
2.300000000000000266e+00,-5.877852522924751355e-01
2.310000000000000053e+00,-6.845471059286872828e-01
2.319999999999999840e+00,-7.705132427757876989e-01
2.330000000000000071e+00,-8.443279255020152974e-01
2.339999999999999858e+00,-9.048270524660178005e-01
2.350000000000000089e+00,-9.510565162951531981e-01
2.359999999999999876e+00,-9.822872507286882771e-01
2.370000000000000107e+00,-9.980267284282716700e-01
2.379999999999999893e+00,-9.980267284282717810e-01
2.390000000000000124e+00,-9.822872507286887211e-01
2.399999999999999911e+00,-9.510565162951539753e-01
2.410000000000000142e+00,-9.048270524660187997e-01
2.419999999999999929e+00,-8.443279255020164076e-01
2.430000000000000160e+00,-7.705132427757890312e-01
2.439999999999999947e+00,-6.845471059286890592e-01
2.450000000000000178e+00,-5.877852522924712497e-01
2.459999999999999964e+00,-4.817536741017169333e-01
2.470000000000000195e+00,-3.681245526846770866e-01
2.479999999999999982e+00,-2.486898871648545728e-01
2.490000000000000213e+00,-1.253332335643012330e-01
2.500000000000000000e+00,-1.224646799147353256e-15
2.510000000000000231e+00,1.253332335643058404e-01
2.520000000000000018e+00,2.486898871648522136e-01
2.530000000000000249e+00,3.681245526846781413e-01
2.540000000000000036e+00,4.817536741017148239e-01
2.550000000000000266e+00,5.877852522924750245e-01
2.560000000000000053e+00,6.845471059286898363e-01
2.569999999999999840e+00,7.705132427757852565e-01
2.580000000000000071e+00,8.443279255020151863e-01
2.589999999999999858e+00,9.048270524660193548e-01
2.600000000000000089e+00,9.510565162951531981e-01
2.609999999999999876e+00,9.822872507286882771e-01
2.620000000000000107e+00,9.980267284282713369e-01
2.629999999999999893e+00,9.980267284282717810e-01
2.640000000000000124e+00,9.822872507286881660e-01
2.649999999999999911e+00,9.510565162951550855e-01
2.660000000000000142e+00,9.048270524660189107e-01
2.669999999999999929e+00,8.443279255020146312e-01
2.680000000000000160e+00,7.705132427757891422e-01
2.689999999999999947e+00,6.845471059286890592e-01
2.700000000000000178e+00,5.877852522924741363e-01
2.709999999999999964e+00,4.817536741017170443e-01
2.720000000000000195e+00,3.681245526846739224e-01
2.729999999999999982e+00,2.486898871648581255e-01
2.740000000000000213e+00,1.253332335643013717e-01
2.750000000000000000e+00,4.899825157862589137e-15
2.760000000000000231e+00,-1.253332335643057016e-01
2.770000000000000018e+00,-2.486898871648555442e-01
2.780000000000000249e+00,-3.681245526846780303e-01
2.790000000000000036e+00,-4.817536741017147128e-01
2.800000000000000266e+00,-5.877852522924720269e-01
2.810000000000000053e+00,-6.845471059286871718e-01
2.819999999999999840e+00,-7.705132427757874769e-01
2.830000000000000071e+00,-8.443279255020131879e-01
2.839999999999999858e+00,-9.048270524660176894e-01
2.850000000000000089e+00,-9.510565162951543083e-01
2.859999999999999876e+00,-9.822872507286876109e-01
2.870000000000000107e+00,-9.980267284282715590e-01
2.879999999999999893e+00,-9.980267284282715590e-01
2.890000000000000124e+00,-9.822872507286888322e-01
2.899999999999999911e+00,-9.510565162951539753e-01
2.910000000000000142e+00,-9.048270524660204650e-01
2.919999999999999929e+00,-8.443279255020166296e-01
2.930000000000000160e+00,-7.705132427757870328e-01
2.939999999999999947e+00,-6.845471059286918347e-01
2.950000000000000178e+00,-5.877852522924713607e-01
2.959999999999999964e+00,-4.817536741017140467e-01
2.970000000000000195e+00,-3.681245526846773086e-01
2.979999999999999982e+00,-2.486898871648547948e-01
2.990000000000000213e+00,-1.253332335643050077e-01
3.000000000000000000e+00,-1.469576158976823750e-15
3.010000000000000231e+00,1.253332335643091155e-01
3.020000000000000018e+00,2.486898871648519915e-01
3.030000000000000249e+00,3.681245526846812499e-01
3.040000000000000036e+00,4.817536741017114932e-01
3.050000000000000266e+00,5.877852522924748024e-01
3.060000000000000053e+00,6.845471059286896143e-01
3.070000000000000284e+00,7.705132427757895863e-01
3.080000000000000071e+00,8.443279255020150753e-01
3.089999999999999858e+00,9.048270524660191327e-01
3.100000000000000089e+00,9.510565162951530871e-01
3.109999999999999876e+00,9.822872507286882771e-01
3.120000000000000107e+00,9.980267284282713369e-01
3.129999999999999893e+00,9.980267284282717810e-01
3.140000000000000124e+00,9.822872507286881660e-01
3.149999999999999911e+00,9.510565162951551965e-01
3.160000000000000142e+00,9.048270524660190217e-01
3.169999999999999929e+00,8.443279255020147422e-01
3.180000000000000160e+00,7.705132427757893643e-01
3.189999999999999947e+00,6.845471059286892812e-01
3.200000000000000178e+00,5.877852522924743583e-01
3.209999999999999964e+00,4.817536741017172663e-01
3.220000000000000195e+00,3.681245526846741445e-01
3.229999999999999982e+00,2.486898871648584031e-01
3.240000000000000213e+00,1.253332335643015938e-01
3.250000000000000000e+00,-1.960672839908941637e-15
3.260000000000000231e+00,-1.253332335643054796e-01
3.270000000000000018e+00,-2.486898871648552944e-01
3.280000000000000249e+00,-3.681245526846777527e-01
3.290000000000000036e+00,-4.817536741017145463e-01
3.300000000000000266e+00,-5.877852522924718048e-01
3.310000000000000053e+00,-6.845471059286869497e-01
3.320000000000000284e+00,-7.705132427757918068e-01
3.330000000000000071e+00,-8.443279255020130769e-01
3.339999999999999858e+00,-9.048270524660175784e-01
3.350000000000000089e+00,-9.510565162951541973e-01
3.359999999999999876e+00,-9.822872507286876109e-01
3.370000000000000107e+00,-9.980267284282715590e-01
3.379999999999999893e+00,-9.980267284282715590e-01
3.390000000000000124e+00,-9.822872507286888322e-01
3.399999999999999911e+00,-9.510565162951540863e-01
3.410000000000000142e+00,-9.048270524660205760e-01
3.419999999999999929e+00,-8.443279255020167406e-01
3.430000000000000160e+00,-7.705132427757871438e-01
3.439999999999999947e+00,-6.845471059286919457e-01
3.450000000000000178e+00,-5.877852522924715828e-01
3.459999999999999964e+00,-4.817536741017142132e-01
3.470000000000000195e+00,-3.681245526846775862e-01
3.479999999999999982e+00,-2.486898871648550724e-01
3.490000000000000213e+00,-1.253332335643052298e-01
3.500000000000000000e+00,-1.714505518806294441e-15
3.510000000000000231e+00,1.253332335643088657e-01
3.520000000000000018e+00,2.486898871648517417e-01
3.530000000000000249e+00,3.681245526846809724e-01
3.540000000000000036e+00,4.817536741017113266e-01
3.550000000000000266e+00,5.877852522924746914e-01
3.560000000000000053e+00,6.845471059286895033e-01
3.570000000000000284e+00,7.705132427757894753e-01
3.580000000000000071e+00,8.443279255020148533e-01
3.589999999999999858e+00,9.048270524660191327e-01
3.600000000000000089e+00,9.510565162951529761e-01
3.609999999999999876e+00,9.822872507286881660e-01
3.620000000000000107e+00,9.980267284282713369e-01
3.629999999999999893e+00,9.980267284282717810e-01
3.640000000000000124e+00,9.822872507286881660e-01
3.649999999999999911e+00,9.510565162951551965e-01
3.660000000000000142e+00,9.048270524660191327e-01
3.669999999999999929e+00,8.443279255020148533e-01
3.680000000000000160e+00,7.705132427757894753e-01
3.689999999999999947e+00,6.845471059286895033e-01
3.700000000000000178e+00,5.877852522924746914e-01
3.709999999999999964e+00,4.817536741017175439e-01
3.720000000000000195e+00,3.681245526846743665e-01
3.729999999999999982e+00,2.486898871648586251e-01
3.740000000000000213e+00,1.253332335643018158e-01
3.750000000000000000e+00,5.389683877521530518e-15
3.760000000000000231e+00,-1.253332335643052298e-01
3.770000000000000018e+00,-2.486898871648550724e-01
3.780000000000000249e+00,-3.681245526846775862e-01
3.790000000000000036e+00,-4.817536741017142132e-01
3.800000000000000266e+00,-5.877852522924715828e-01
3.810000000000000053e+00,-6.845471059286867277e-01
3.820000000000000284e+00,-7.705132427757916957e-01
3.830000000000000071e+00,-8.443279255020129659e-01
3.839999999999999858e+00,-9.048270524660175784e-01
3.850000000000000089e+00,-9.510565162951540863e-01
3.859999999999999876e+00,-9.822872507286874999e-01
3.870000000000000107e+00,-9.980267284282715590e-01
3.879999999999999893e+00,-9.980267284282715590e-01
3.890000000000000124e+00,-9.822872507286889432e-01
3.899999999999999911e+00,-9.510565162951541973e-01
3.910000000000000142e+00,-9.048270524660206870e-01
3.919999999999999929e+00,-8.443279255020168517e-01
3.930000000000000160e+00,-7.705132427757872549e-01
3.939999999999999947e+00,-6.845471059286921678e-01
3.950000000000000178e+00,-5.877852522924718048e-01
3.959999999999999964e+00,-4.817536741017145463e-01
3.970000000000000195e+00,-3.681245526846777527e-01
3.979999999999999982e+00,-2.486898871648552944e-01
3.990000000000000213e+00,-1.253332335643054796e-01
4.000000000000000000e+00,-1.959434878635765131e-15
4.009999999999999787e+00,1.253332335643015938e-01
4.020000000000000462e+00,2.486898871648584031e-01
4.030000000000000249e+00,3.681245526846807503e-01
4.040000000000000036e+00,4.817536741017109936e-01
4.049999999999999822e+00,5.877852522924685852e-01
4.060000000000000497e+00,6.845471059286892812e-01
4.070000000000000284e+00,7.705132427757893643e-01
4.080000000000000071e+00,8.443279255020147422e-01
4.089999999999999858e+00,9.048270524660190217e-01
4.099999999999999645e+00,9.510565162951507556e-01
4.110000000000000320e+00,9.822872507286894983e-01
4.120000000000000107e+00,9.980267284282713369e-01
4.129999999999999893e+00,9.980267284282717810e-01
4.139999999999999680e+00,9.822872507286896093e-01
4.150000000000000355e+00,9.510565162951530871e-01
4.160000000000000142e+00,9.048270524660191327e-01
4.169999999999999929e+00,8.443279255020150753e-01
4.179999999999999716e+00,7.705132427757941382e-01
4.190000000000000391e+00,6.845471059286845072e-01
4.200000000000000178e+00,5.877852522924748024e-01
4.209999999999999964e+00,4.817536741017177104e-01
4.219999999999999751e+00,3.681245526846812499e-01
4.230000000000000426e+00,2.486898871648519915e-01
4.240000000000000213e+00,1.253332335643020656e-01
4.250000000000000000e+00,-1.470814120250000453e-15
4.259999999999999787e+00,-1.253332335642979578e-01
4.270000000000000462e+00,-2.486898871648616782e-01
4.280000000000000249e+00,-3.681245526846773086e-01
4.290000000000000036e+00,-4.817536741017140467e-01
4.299999999999999822e+00,-5.877852522924713607e-01
4.310000000000000497e+00,-6.845471059286918347e-01
4.320000000000000284e+00,-7.705132427757915847e-01
4.330000000000000071e+00,-8.443279255020128549e-01
4.339999999999999858e+00,-9.048270524660173564e-01
4.350000000000000533e+00,-9.510565162951539753e-01
4.360000000000000320e+00,-9.822872507286888322e-01
4.370000000000000107e+00,-9.980267284282715590e-01
4.379999999999999893e+00,-9.980267284282715590e-01
4.389999999999999680e+00,-9.822872507286902755e-01
4.400000000000000355e+00,-9.510565162951520879e-01
4.410000000000000142e+00,-9.048270524660207981e-01
4.419999999999999929e+00,-8.443279255020169627e-01
4.429999999999999716e+00,-7.705132427757919178e-01
4.440000000000000391e+00,-6.845471059286871718e-01
4.450000000000000178e+00,-5.877852522924720269e-01
4.459999999999999964e+00,-4.817536741017147128e-01
4.469999999999999751e+00,-3.681245526846846361e-01
4.480000000000000426e+00,-2.486898871648486609e-01
4.490000000000000213e+00,-1.253332335643057016e-01
4.500000000000000000e+00,-2.204364238465235822e-15
4.509999999999999787e+00,1.253332335643013717e-01
4.520000000000000462e+00,2.486898871648581255e-01
4.530000000000000249e+00,3.681245526846805283e-01
4.540000000000000036e+00,4.817536741017108270e-01
4.549999999999999822e+00,5.877852522924684742e-01
4.560000000000000497e+00,6.845471059286890592e-01
4.570000000000000284e+00,7.705132427757891422e-01
4.580000000000000071e+00,8.443279255020146312e-01
4.589999999999999858e+00,9.048270524660189107e-01
4.600000000000000533e+00,9.510565162951550855e-01
4.610000000000000320e+00,9.822872507286894983e-01
4.620000000000000107e+00,9.980267284282713369e-01
4.629999999999999893e+00,9.980267284282718920e-01
4.639999999999999680e+00,9.822872507286896093e-01
4.650000000000000355e+00,9.510565162951531981e-01
4.660000000000000142e+00,9.048270524660193548e-01
4.669999999999999929e+00,8.443279255020151863e-01
4.679999999999999716e+00,7.705132427757943603e-01
4.690000000000000391e+00,6.845471059286846183e-01
4.700000000000000178e+00,5.877852522924750245e-01
4.709999999999999964e+00,4.817536741017179325e-01
4.719999999999999751e+00,3.681245526846814164e-01
4.730000000000000426e+00,2.486898871648522136e-01
4.740000000000000213e+00,1.253332335643023154e-01
4.750000000000000000e+00,5.879542597180471900e-15
4.759999999999999787e+00,-1.253332335642977080e-01
4.770000000000000462e+00,-2.486898871648614562e-01
4.780000000000000249e+00,-3.681245526846770866e-01
4.790000000000000036e+00,-4.817536741017138247e-01
4.799999999999999822e+00,-5.877852522924712497e-01
4.810000000000000497e+00,-6.845471059286916127e-01
4.820000000000000284e+00,-7.705132427757912517e-01
4.830000000000000071e+00,-8.443279255020126328e-01
4.839999999999999858e+00,-9.048270524660173564e-01
4.850000000000000533e+00,-9.510565162951539753e-01
4.860000000000000320e+00,-9.822872507286887211e-01
4.870000000000000107e+00,-9.980267284282715590e-01
4.879999999999999893e+00,-9.980267284282716700e-01
4.889999999999999680e+00,-9.822872507286902755e-01
4.900000000000000355e+00,-9.510565162951520879e-01
4.910000000000000142e+00,-9.048270524660209091e-01
4.919999999999999929e+00,-8.443279255020171847e-01
4.929999999999999716e+00,-7.705132427757921398e-01
4.940000000000000391e+00,-6.845471059286872828e-01
4.950000000000000178e+00,-5.877852522924722489e-01
4.959999999999999964e+00,-4.817536741017149349e-01
4.969999999999999751e+00,-3.681245526846848581e-01
4.980000000000000426e+00,-2.486898871648488829e-01
4.990000000000000213e+00,-1.253332335643059514e-01
5.000000000000000000e+00,-2.449293598294706513e-15
5.009999999999999787e+00,1.253332335643011219e-01
5.020000000000000462e+00,2.486898871648579312e-01
5.030000000000000249e+00,3.681245526846803062e-01
5.040000000000000036e+00,4.817536741017106050e-01
5.049999999999999822e+00,5.877852522924682521e-01
5.060000000000000497e+00,6.845471059286889481e-01
5.070000000000000284e+00,7.705132427757890312e-01
5.080000000000000071e+00,8.443279255020145202e-01
5.089999999999999858e+00,9.048270524660187997e-01
5.100000000000000533e+00,9.510565162951549745e-01
5.110000000000000320e+00,9.822872507286880550e-01
5.120000000000000107e+00,9.980267284282717810e-01
5.129999999999999893e+00,9.980267284282718920e-01
5.139999999999999680e+00,9.822872507286910526e-01
5.150000000000000355e+00,9.510565162951510887e-01
5.160000000000000142e+00,9.048270524660193548e-01
5.169999999999999929e+00,8.443279255020190721e-01
5.179999999999999716e+00,7.705132427757899194e-01
5.190000000000000391e+00,6.845471059286848403e-01
5.200000000000000178e+00,5.877852522924751355e-01
5.209999999999999964e+00,4.817536741017118818e-01
5.219999999999999751e+00,3.681245526846816385e-01
5.230000000000000426e+00,2.486898871648524356e-01
5.240000000000000213e+00,1.253332335643096151e-01
5.250000000000000000e+00,-9.809554005910592682e-16
5.259999999999999787e+00,-1.253332335642974582e-01
5.270000000000000462e+00,-2.486898871648543785e-01
5.280000000000000249e+00,-3.681245526846834704e-01
5.290000000000000036e+00,-4.817536741017136581e-01
5.299999999999999822e+00,-5.877852522924652545e-01
5.310000000000000497e+00,-6.845471059286862836e-01
5.320000000000000284e+00,-7.705132427757911406e-01
5.330000000000000071e+00,-8.443279255020125218e-01
5.339999999999999858e+00,-9.048270524660202430e-01
5.350000000000000533e+00,-9.510565162951560847e-01
5.360000000000000320e+00,-9.822872507286887211e-01
5.370000000000000107e+00,-9.980267284282711149e-01
5.379999999999999893e+00,-9.980267284282716700e-01
5.389999999999999680e+00,-9.822872507286903865e-01
5.400000000000000355e+00,-9.510565162951544194e-01
5.410000000000000142e+00,-9.048270524660179115e-01
5.419999999999999929e+00,-8.443279255020172958e-01
5.429999999999999716e+00,-7.705132427757968028e-01
5.440000000000000391e+00,-6.845471059286822868e-01
5.450000000000000178e+00,-5.877852522924723599e-01
5.459999999999999964e+00,-4.817536741017213187e-01
5.469999999999999751e+00,-3.681245526846784744e-01
5.480000000000000426e+00,-2.486898871648491605e-01
5.490000000000000213e+00,-1.253332335643062012e-01
5.500000000000000000e+00,-9.799650315725178274e-15
5.509999999999999787e+00,1.253332335643008721e-01
5.520000000000000462e+00,2.486898871648576537e-01
5.530000000000000249e+00,3.681245526846734228e-01
5.540000000000000036e+00,4.817536741017166557e-01
5.549999999999999822e+00,5.877852522924680301e-01
5.560000000000000497e+00,6.845471059286887261e-01
5.570000000000000284e+00,7.705132427757933611e-01
5.580000000000000071e+00,8.443279255020144092e-01
5.589999999999999858e+00,9.048270524660155800e-01
5.600000000000000533e+00,9.510565162951527540e-01
5.610000000000000320e+00,9.822872507286893873e-01
5.620000000000000107e+00,9.980267284282713369e-01
5.629999999999999893e+00,9.980267284282714479e-01
5.639999999999999680e+00,9.822872507286897203e-01
5.650000000000000355e+00,9.510565162951533091e-01
5.660000000000000142e+00,9.048270524660225744e-01
5.669999999999999929e+00,8.443279255020154084e-01
5.679999999999999716e+00,7.705132427757945823e-01
5.690000000000000391e+00,6.845471059286901694e-01
5.700000000000000178e+00,5.877852522924695844e-01
